Date,Open,High,Low,Close,Adj Close,Volume
2020-02-01,12.500000,15.380000,12.220000,13.860000,13.250832,1275286601
2020-03-01,13.640000,14.540000,10.000000,11.440000,10.937194,1230254340
2020-04-01,11.200000,12.260000,10.620000,12.120000,11.587307,905888776
2020-05-01,12.120000,13.300000,10.400000,10.600000,10.134113,1149684209
2020-06-01,10.780000,12.920000,10.780000,12.200000,11.909863,1770498836
2020-07-01,12.200000,19.360001,12.200000,16.299999,15.912357,3272644365
2020-08-01,16.280001,17.440001,15.200000,16.379999,15.990455,1264477973
2020-09-01,16.400000,17.879999,14.960000,15.400000,15.033760,1274985381
2020-10-01,15.400000,17.400000,14.720000,15.920000,15.541395,1036131756
2020-11-01,16.059999,24.450001,15.980000,21.549999,21.037502,2819980433
2020-12-01,21.750000,26.400000,20.200001,26.400000,25.772161,1572678147
2021-01-01,26.400000,36.450001,25.799999,28.350000,27.675787,2729523296
2021-02-01,28.350000,30.850000,25.000000,25.200001,24.600700,1422156810
2021-03-01,25.850000,26.900000,18.900000,19.780001,19.309599,1770344703
2021-04-01,20.100000,23.500000,19.059999,20.150000,19.670799,1348108705
2021-05-01,20.100000,20.500000,17.340000,19.740000,19.270550,1072604768
2021-06-01,19.680000,27.400000,19.580000,24.450001,24.113091,2208422002
2021-07-01,24.100000,26.450001,21.549999,25.950001,25.592422,1972667083
2021-08-01,26.500000,29.799999,24.400000,28.100000,27.712795,2039816846
2021-09-01,27.799999,29.250000,21.049999,22.350000,22.042028,1126322921
2021-10-01,21.850000,28.000000,21.250000,27.049999,26.677263,813339769
2021-11-01,27.350000,27.700001,22.900000,23.150000,22.831003,1120479974
2021-12-01,23.450001,24.700001,20.549999,21.299999,21.006495,849942391
2022-01-01,21.500000,22.049999,16.219999,16.620001,16.390985,1019036210
2022-02-01,17.059999,17.559999,14.160000,14.420000,14.221299,738903690
2022-03-01,14.540000,14.940000,10.000000,12.360000,12.189685,1975288144
2022-04-01,12.040000,12.660000,10.680000,12.440000,12.268582,792967213
2022-05-01,12.180000,15.080000,10.860000,15.000000,14.793307,1459095341
2022-06-01,15.200000,19.200001,14.080000,17.840000,17.594173,1911717930
2022-07-01,17.900000,18.280001,15.240000,15.500000,15.500000,1353005794
2022-08-01,15.380000,18.740000,15.140000,15.900000,15.900000,1476796541
2022-09-01,15.660000,15.780000,15.060000,15.140000,15.140000,78601213
2022-09-02,15.420000,15.560000,15.060000,15.140000,15.140000,34588113
