Date,Open,High,Low,Close,Adj Close,Volume
2020-02-24,10.540000,10.750000,10.420000,10.585000,10.585000,725600
2020-02-25,10.720000,10.825000,10.100000,10.195000,10.195000,664500
2020-02-26,10.270000,10.470000,10.020000,10.180000,10.180000,713200
2020-02-27,9.900000,10.020000,9.370000,9.560000,9.560000,1027100
2020-02-28,8.950000,9.730000,8.540000,8.930000,8.930000,1480600
2020-03-02,8.950000,9.280000,8.650000,9.030000,9.030000,934700
2020-03-03,9.030000,9.470000,8.850000,9.400000,9.400000,703600
2020-03-04,9.610000,9.610000,9.130000,9.380000,9.380000,540500
2020-03-05,9.190000,9.250000,8.860000,9.040000,9.040000,558300
2020-03-06,8.750000,8.940000,8.535000,8.790000,8.790000,800700
2020-03-09,8.070000,8.270000,7.588000,7.720000,7.720000,1214700
2020-03-10,8.090000,8.216000,7.720000,8.120000,8.120000,828800
2020-03-11,7.830000,8.040000,6.990000,7.040000,7.040000,933700
2020-03-12,6.310000,6.500000,5.665000,5.680000,5.680000,1065200
2020-03-13,6.200000,6.230000,5.610000,6.110000,6.110000,990700
2020-03-16,5.530000,6.160000,5.360000,5.640000,5.640000,763000
2020-03-17,5.800000,6.140000,5.510000,5.960000,5.960000,1246500
2020-03-18,5.560000,5.810000,5.000000,5.500000,5.500000,1207400
2020-03-19,5.510000,6.600000,5.448000,6.550000,6.550000,1028700
2020-03-20,6.660000,7.960000,6.540000,6.740000,6.740000,1171700
2020-03-23,7.050000,7.500000,6.775000,6.900000,6.900000,959600
2020-03-24,7.330000,7.700000,7.050000,7.700000,7.700000,842800
2020-03-25,7.780000,8.150000,7.340000,7.450000,7.450000,495700
2020-03-26,7.520000,7.747000,6.940000,6.960000,6.960000,936900
2020-03-27,6.760000,8.040000,6.320000,7.480000,7.480000,1425900
2020-03-30,7.500000,7.620000,7.030000,7.600000,7.600000,707100
2020-03-31,7.630000,7.890000,7.310000,7.590000,7.590000,466100
2020-04-01,7.340000,7.488000,7.180000,7.320000,7.320000,348900
2020-04-02,7.340000,7.800000,7.190000,7.690000,7.690000,653300
2020-04-03,7.690000,7.840000,7.060000,7.450000,7.450000,557800
2020-04-06,7.780000,7.945000,7.500000,7.920000,7.920000,728400
2020-04-07,8.110000,8.350000,7.820000,7.940000,7.940000,578500
2020-04-08,8.050000,8.500000,7.950000,8.010000,8.010000,537600
2020-04-09,8.130000,8.191000,7.585000,7.760000,7.760000,710700
2020-04-13,7.730000,8.000000,7.560000,7.990000,7.990000,379900
2020-04-14,8.080000,8.500000,8.080000,8.190000,8.190000,456500
2020-04-15,8.000000,8.860000,7.820000,8.720000,8.720000,726900
2020-04-16,8.800000,9.140000,8.400000,8.590000,8.590000,750900
2020-04-17,8.780000,8.855000,8.340000,8.440000,8.440000,620800
2020-04-20,8.300000,8.652000,8.210000,8.370000,8.370000,673300
2020-04-21,8.150000,8.502000,8.100000,8.280000,8.280000,755000
2020-04-22,8.450000,8.570000,8.310000,8.420000,8.420000,566800
2020-04-23,8.490000,8.995000,8.410000,8.760000,8.760000,495900
2020-04-24,8.650000,9.290000,8.370000,9.090000,9.090000,783500
2020-04-27,9.120000,9.890000,9.120000,9.770000,9.770000,703500
2020-04-28,9.920000,10.177000,9.660000,9.760000,9.760000,393300
2020-04-29,10.000000,11.170000,9.940000,10.980000,10.980000,868900
2020-04-30,11.005000,11.450000,10.470000,10.720000,10.720000,782200
2020-05-01,10.380000,10.660000,9.920000,10.110000,10.110000,679100
2020-05-04,10.010000,10.540000,9.765000,10.420000,10.420000,499000
2020-05-05,10.620000,10.850000,10.200000,10.340000,10.340000,472600
2020-05-06,10.360000,10.900000,10.290000,10.780000,10.780000,574600
2020-05-07,11.000000,12.563000,10.970000,12.200000,12.200000,1642500
2020-05-08,10.790000,11.040000,10.110000,10.190000,10.190000,2428700
2020-05-11,10.020000,10.090000,9.630000,9.710000,9.710000,935600
2020-05-12,9.770000,10.010000,9.280000,9.280000,9.280000,667900
2020-05-13,9.210000,9.300000,8.310000,8.700000,8.700000,1052500
2020-05-14,8.500000,8.610000,8.270000,8.500000,8.500000,640100
2020-05-15,8.310000,8.400000,8.090000,8.150000,8.150000,556100
2020-05-18,8.450000,8.640000,8.170000,8.350000,8.350000,781200
2020-05-19,8.370000,8.660000,8.250000,8.440000,8.440000,675300
2020-05-20,8.590000,8.860000,8.500000,8.610000,8.610000,485100
2020-05-21,8.640000,8.830000,8.510000,8.660000,8.660000,348000
2020-05-22,8.680000,8.735000,8.520000,8.610000,8.610000,452700
2020-05-26,8.820000,9.140000,8.755000,8.960000,8.960000,726000
2020-05-27,9.060000,9.110000,8.660000,9.050000,9.050000,633100
2020-05-28,9.000000,9.070000,8.770000,8.900000,8.900000,791200
2020-05-29,8.820000,8.890000,8.620000,8.830000,8.830000,568100
2020-06-01,8.820000,9.250000,8.820000,9.150000,9.150000,698600
2020-06-02,9.190000,9.340000,9.000000,9.050000,9.050000,813300
2020-06-03,9.110000,9.570000,9.110000,9.540000,9.540000,661900
2020-06-04,9.450000,9.975000,9.390000,9.810000,9.810000,645800
2020-06-05,10.000000,10.145000,9.730000,9.980000,9.980000,1014300
2020-06-08,10.060000,10.260000,9.885000,10.240000,10.240000,647500
2020-06-09,10.070000,10.148000,9.520000,9.695000,9.695000,689200
2020-06-10,9.730000,9.810000,9.380000,9.390000,9.390000,308800
2020-06-11,9.000000,9.320000,8.650000,8.650000,8.650000,542500
2020-06-12,9.020000,9.270000,8.570000,8.810000,8.810000,481500
2020-06-15,8.560000,9.250000,8.560000,9.030000,9.030000,367400
2020-06-16,9.300000,9.460000,9.060000,9.190000,9.190000,466400
2020-06-17,9.400000,10.280000,9.170000,10.180000,10.180000,1299500
2020-06-18,10.090000,10.140000,9.520000,9.900000,9.900000,792600
2020-06-19,9.980000,10.180000,9.620000,9.800000,9.800000,943700
2020-06-22,9.760000,10.160000,9.750000,9.940000,9.940000,635800
2020-06-23,10.010000,10.040000,9.520000,9.800000,9.800000,522800
2020-06-24,9.690000,9.790000,9.310000,9.340000,9.340000,480700
2020-06-25,9.320000,9.425000,9.110000,9.380000,9.380000,354900
2020-06-26,9.350000,9.410000,9.140000,9.310000,9.310000,473300
2020-06-29,9.390000,9.570000,9.160000,9.410000,9.410000,330700
2020-06-30,9.350000,11.170000,9.350000,10.870000,10.870000,1792800
2020-07-01,10.670000,10.719000,9.900000,10.190000,10.190000,1267900
2020-07-02,10.480000,11.030000,10.390000,10.790000,10.790000,881000
2020-07-06,11.050000,12.020000,11.050000,11.580000,11.580000,1390600
2020-07-07,11.470000,11.520000,11.060000,11.150000,11.150000,697700
2020-07-08,11.180000,11.640000,11.020000,11.290000,11.290000,466900
2020-07-09,11.290000,12.250000,11.160000,12.000000,12.000000,1474700
2020-07-10,12.000000,12.060000,11.220000,11.510000,11.510000,884600
2020-07-13,11.700000,11.800000,10.765000,10.800000,10.800000,833500
2020-07-14,10.800000,10.835000,10.120000,10.710000,10.710000,645400
2020-07-15,10.890000,11.410000,10.800000,11.120000,11.120000,542000
2020-07-16,10.980000,11.030000,10.350000,10.665000,10.665000,730500
2020-07-17,10.650000,11.410000,10.610000,11.240000,11.240000,746000
2020-07-20,11.220000,12.200000,11.160000,12.015000,12.015000,862800
2020-07-21,13.010000,14.262000,12.430000,13.925000,13.925000,3150700
2020-07-22,13.930000,15.130000,13.330000,14.390000,14.390000,2532600
2020-07-23,14.430000,14.500000,13.620000,14.230000,14.230000,1056000
2020-07-24,13.950000,13.960000,13.130000,13.620000,13.620000,1090700
2020-07-27,13.770000,14.220000,13.640000,13.970000,13.970000,821600
2020-07-28,13.920000,13.920000,13.140000,13.240000,13.240000,693800
2020-07-29,13.290000,13.750000,13.200000,13.530000,13.530000,761100
2020-07-30,13.250000,14.050000,13.070000,13.870000,13.870000,803500
2020-07-31,14.070000,14.800000,13.720000,14.210000,14.210000,1207300
2020-08-03,14.410000,16.750000,14.210000,16.059999,16.059999,3122400
2020-08-04,15.960000,16.540001,15.430000,16.360001,16.360001,1316400
2020-08-05,16.480000,16.500000,15.840000,16.110001,16.110001,1693100
2020-08-06,16.040001,16.040001,14.922000,15.050000,15.050000,1921100
2020-08-07,17.309999,17.570000,15.630000,15.800000,15.800000,4356400
2020-08-10,15.890000,15.920000,13.705000,13.820000,13.820000,1967400
2020-08-11,14.000000,14.540000,13.450000,13.570000,13.570000,1293000
2020-08-12,13.690000,13.890000,13.200000,13.380000,13.380000,786500
2020-08-13,13.290000,13.780000,13.230000,13.460000,13.460000,776700
2020-08-14,13.440000,13.730000,12.980000,13.280000,13.280000,991300
2020-08-17,13.360000,13.520000,12.960000,13.350000,13.350000,1010000
2020-08-18,13.240000,13.300000,12.640000,13.020000,13.020000,682000
2020-08-19,12.970000,13.410000,12.970000,13.090000,13.090000,702400
2020-08-20,13.030000,13.030000,12.445000,12.570000,12.570000,618400
2020-08-21,12.520000,12.610000,11.570000,11.650000,11.650000,1479000
2020-08-24,11.740000,12.080000,11.640000,11.650000,11.650000,827500
2020-08-25,11.700000,12.385000,11.560000,12.000000,12.000000,832400
2020-08-26,12.000000,12.140000,11.740000,11.790000,11.790000,732200
2020-08-27,11.640000,11.860000,11.450000,11.550000,11.550000,663200
2020-08-28,11.460000,11.770000,11.390000,11.650000,11.650000,572800
2020-08-31,11.680000,11.800000,11.460000,11.630000,11.630000,558200
2020-09-01,11.630000,11.776000,11.330000,11.675000,11.675000,516800
2020-09-02,11.740000,12.680000,11.740000,12.630000,12.630000,1122200
2020-09-03,12.410000,12.410000,10.510000,10.950000,10.950000,1604400
2020-09-04,11.000000,11.070000,9.880000,10.520000,10.520000,948600
2020-09-08,10.170000,10.460000,9.930000,9.940000,9.940000,607900
2020-09-09,10.110000,10.380000,9.910000,10.240000,10.240000,594900
2020-09-10,10.390000,10.460000,9.860000,9.860000,9.860000,506400
2020-09-11,9.880000,10.030000,9.580000,9.700000,9.700000,531100
2020-09-14,9.840000,10.320000,9.730000,10.210000,10.210000,545300
2020-09-15,10.370000,10.710000,10.313000,10.410000,10.410000,462100
2020-09-16,10.470000,10.670000,10.360000,10.440000,10.440000,342500
2020-09-17,10.190000,10.520000,10.057000,10.430000,10.430000,321800
2020-09-18,10.520000,10.540000,10.170000,10.290000,10.290000,778000
2020-09-21,10.180000,11.090000,10.000000,11.040000,11.040000,804100
2020-09-22,11.190000,11.680000,10.840000,11.110000,11.110000,814500
2020-09-23,11.100000,11.320000,10.400000,10.460000,10.460000,737800
2020-09-24,10.390000,10.730000,10.050000,10.420000,10.420000,479100
2020-09-25,10.380000,10.770000,10.300000,10.730000,10.730000,275100
2020-09-28,10.950000,11.180000,10.660000,10.950000,10.950000,453700
2020-09-29,10.950000,11.360000,10.856000,11.240000,11.240000,386300
2020-09-30,11.230000,11.600000,11.100000,11.250000,11.250000,443300
2020-10-01,11.400000,11.407000,11.037000,11.220000,11.220000,275200
2020-10-02,10.770000,11.360000,10.550000,11.330000,11.330000,347100
2020-10-05,11.490000,11.620000,11.170000,11.490000,11.490000,345900
2020-10-06,11.490000,11.850000,11.010000,11.200000,11.200000,482800
2020-10-07,11.280000,11.610000,11.260000,11.480000,11.480000,364400
2020-10-08,11.510000,11.850000,11.300000,11.590000,11.590000,361200
2020-10-09,11.790000,11.940000,11.460000,11.830000,11.830000,333900
2020-10-12,11.790000,11.840000,11.360000,11.400000,11.400000,360100
2020-10-13,11.370000,11.710000,11.200000,11.500000,11.500000,254700
2020-10-14,11.500000,11.560000,11.110000,11.180000,11.180000,311900
2020-10-15,11.000000,11.280000,10.770000,11.220000,11.220000,283500
2020-10-16,11.210000,11.400000,10.960000,10.980000,10.980000,263100
2020-10-19,11.060000,11.175000,10.860000,10.890000,10.890000,296200
2020-10-20,11.000000,11.093000,10.750000,10.860000,10.860000,246700
2020-10-21,10.850000,10.950000,10.640000,10.645000,10.645000,396400
2020-10-22,10.630000,10.645000,10.290000,10.390000,10.390000,604900
2020-10-23,10.440000,10.540000,10.070000,10.170000,10.170000,669300
2020-10-26,10.410000,10.439000,9.900000,10.020000,10.020000,359200
2020-10-27,10.070000,10.200000,9.790000,9.960000,9.960000,353100
2020-10-28,9.750000,9.855000,9.430000,9.570000,9.570000,420000
2020-10-29,9.570000,9.620000,9.330000,9.360000,9.360000,534100
2020-10-30,9.150000,9.220000,8.469000,8.780000,8.780000,1044700
2020-11-02,8.820000,8.980000,8.510000,8.715000,8.715000,535300
2020-11-03,8.800000,9.360000,8.630000,9.140000,9.140000,583600
2020-11-04,9.170000,9.300000,8.825000,9.070000,9.070000,579000
2020-11-05,9.170000,10.200000,9.015000,10.020000,10.020000,1102500
2020-11-06,8.114000,8.500000,7.590000,7.690000,7.690000,2623100
2020-11-09,7.910000,8.130000,7.700000,7.715000,7.715000,883800
2020-11-10,7.700000,7.735000,7.200000,7.400000,7.400000,1074000
2020-11-11,7.430000,7.750000,7.350000,7.650000,7.650000,674600
2020-11-12,7.630000,7.880000,7.590000,7.630000,7.630000,710700
2020-11-13,7.670000,7.724000,7.380000,7.590000,7.590000,708900
2020-11-16,7.640000,7.700000,7.240000,7.510000,7.510000,963600
2020-11-17,7.500000,7.620000,7.370000,7.480000,7.480000,625700
2020-11-18,7.510000,7.810000,7.290000,7.540000,7.540000,1158700
2020-11-19,7.540000,7.780000,7.415000,7.770000,7.770000,929300
2020-11-20,7.740000,8.130000,7.740000,7.920000,7.920000,690000
2020-11-23,8.030000,8.150000,7.800000,7.840000,7.840000,762100
2020-11-24,7.900000,7.950000,7.620000,7.910000,7.910000,868200
2020-11-25,7.970000,8.590000,7.880000,8.430000,8.430000,1077500
2020-11-27,8.520000,8.600000,8.100000,8.140000,8.140000,527500
2020-11-30,8.180000,8.385000,8.140000,8.310000,8.310000,587400
2020-12-01,8.330000,8.380000,8.020000,8.150000,8.150000,694500
2020-12-02,8.070000,8.370000,8.020000,8.320000,8.320000,411100
2020-12-03,8.350000,8.440000,8.180000,8.200000,8.200000,533900
2020-12-04,8.180000,8.485000,8.180000,8.450000,8.450000,461100
2020-12-07,8.440000,8.470000,8.250000,8.390000,8.390000,500300
2020-12-08,8.390000,8.530000,8.260000,8.400000,8.400000,700800
2020-12-09,8.400000,8.450000,7.810000,7.880000,7.880000,781500
2020-12-10,7.970000,8.040000,7.760000,7.900000,7.900000,489400
2020-12-11,7.840000,7.910000,7.620000,7.760000,7.760000,721100
2020-12-14,7.870000,8.070000,7.820000,7.930000,7.930000,556800
2020-12-15,8.260000,8.520000,8.200000,8.410000,8.410000,1128700
2020-12-16,8.490000,8.510000,8.250000,8.320000,8.320000,453800
2020-12-17,8.400000,8.660000,8.310000,8.500000,8.500000,673100
2020-12-18,8.560000,8.590000,8.420000,8.510000,8.510000,697500
2020-12-21,8.340000,8.450000,8.180000,8.380000,8.380000,627000
2020-12-22,8.380000,9.115000,8.260000,8.890000,8.890000,1000300
2020-12-23,8.990000,9.200000,8.710000,9.000000,9.000000,625600
2020-12-24,9.020000,9.040000,8.660000,8.770000,8.770000,477200
2020-12-28,8.870000,9.110000,8.830000,8.930000,8.930000,514700
2020-12-29,8.920000,9.090000,8.680000,8.800000,8.800000,1173200
2020-12-30,8.850000,8.900000,8.580000,8.600000,8.600000,535300
2020-12-31,8.600000,8.696000,8.455000,8.510000,8.510000,638400
2021-01-04,8.580000,8.970000,8.490000,8.760000,8.760000,782800
2021-01-05,8.470000,8.990000,8.420000,8.910000,8.910000,863900
2021-01-06,8.920000,9.700000,8.800000,9.580000,9.580000,1487800
2021-01-07,9.775000,9.870000,9.540000,9.640000,9.640000,646100
2021-01-08,10.110000,10.420000,9.930000,10.190000,10.190000,1473400
2021-01-11,10.060000,10.330000,9.740000,10.280000,10.280000,771100
2021-01-12,10.340000,10.560000,10.235000,10.400000,10.400000,897900
2021-01-13,10.430000,10.440000,9.845000,10.170000,10.170000,806600
2021-01-14,10.200000,10.550000,10.190000,10.470000,10.470000,756500
2021-01-15,10.500000,10.940000,10.370000,10.790000,10.790000,945700
2021-01-19,10.950000,10.950000,10.520000,10.710000,10.710000,754000
2021-01-20,10.870000,11.110000,10.680000,10.770000,10.770000,796900
2021-01-21,10.750000,10.750000,10.250000,10.490000,10.490000,486000
2021-01-22,10.350000,10.540000,10.155000,10.470000,10.470000,489600
2021-01-25,10.430000,11.150000,10.430000,10.950000,10.950000,818400
2021-01-26,11.130000,11.190000,10.660000,11.140000,11.140000,1228700
2021-01-27,11.060000,13.949000,11.000000,12.170000,12.170000,3545900
2021-01-28,12.010000,12.170000,10.870000,11.300000,11.300000,1231900
2021-01-29,11.410000,12.000000,10.947000,11.010000,11.010000,892500
2021-02-01,11.460000,11.460000,10.450000,11.000000,11.000000,758600
2021-02-02,11.050000,11.080000,10.260000,10.630000,10.630000,654000
2021-02-03,10.720000,11.030000,10.610000,10.860000,10.860000,439800
2021-02-04,10.750000,11.450000,10.740000,11.390000,11.390000,666400
2021-02-05,11.510000,11.820000,11.370000,11.730000,11.730000,509700
2021-02-08,11.850000,12.500000,11.850000,12.340000,12.340000,571400
2021-02-09,12.480000,12.500000,12.080000,12.370000,12.370000,405200
2021-02-10,12.390000,12.540000,11.630000,11.750000,11.750000,612800
2021-02-11,11.900000,12.380000,11.600000,12.360000,12.360000,524200
2021-02-12,12.590000,12.640000,12.020000,12.250000,12.250000,455300
2021-02-16,12.300000,12.970000,12.080000,12.830000,12.830000,746000
2021-02-17,12.770000,12.820000,12.080000,12.360000,12.360000,422800
2021-02-18,12.220000,12.390000,11.900000,11.940000,11.940000,605600
2021-02-19,12.000000,12.500000,11.900000,12.300000,12.300000,572500
2021-02-22,12.190000,12.373000,11.740000,11.740000,11.740000,554800
2021-02-23,11.410000,11.540000,10.410000,11.400000,11.400000,784300
2021-02-24,11.360000,11.730000,11.050000,11.610000,11.610000,485300
2021-02-25,11.610000,11.800000,10.970000,11.170000,11.170000,652200
2021-02-26,10.530000,10.720000,9.201000,9.325000,9.325000,1833000
2021-03-01,9.520000,9.635000,8.820000,9.020000,9.020000,1276500
2021-03-02,8.700000,8.840000,8.380000,8.625000,8.625000,1585500
2021-03-03,8.670000,8.790000,8.350000,8.360000,8.360000,1044200
2021-03-04,8.350000,8.630000,7.700000,7.990000,7.990000,1238400
2021-03-05,7.960000,8.100000,7.330000,8.045000,8.045000,1237400
2021-03-08,8.060000,8.230000,7.750000,7.760000,7.760000,636800
2021-03-09,7.970000,8.550000,7.940000,8.450000,8.450000,810600
2021-03-10,8.620000,8.870000,8.350000,8.470000,8.470000,821900
2021-03-11,8.600000,8.990000,8.570000,8.850000,8.850000,646900
2021-03-12,8.800000,9.055000,8.710000,8.950000,8.950000,516300
2021-03-15,8.950000,9.110000,8.860000,9.040000,9.040000,595500
2021-03-16,9.020000,9.220000,8.770000,8.900000,8.900000,707100
2021-03-17,8.740000,8.850000,8.565000,8.770000,8.770000,555600
2021-03-18,8.740000,9.020000,8.270000,8.370000,8.370000,582800
2021-03-19,8.490000,8.620000,8.340000,8.480000,8.480000,1006800
2021-03-22,8.510000,8.662000,8.370000,8.480000,8.480000,529000
2021-03-23,8.350000,8.450000,8.050000,8.090000,8.090000,642400
2021-03-24,8.230000,8.260000,7.690000,7.700000,7.700000,924300
2021-03-25,7.680000,7.979000,7.530000,7.840000,7.840000,496600
2021-03-26,7.880000,8.290000,7.880000,8.290000,8.290000,511100
2021-03-29,8.290000,8.410000,7.960000,8.010000,8.010000,686400
2021-03-30,7.940000,8.020000,7.790000,7.970000,7.970000,472600
